fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.43380173850021325,-0.24591199294206006,-0.19325036527324116,2.410477733477778,-0.06010617768789932,-0.4233623802117127,0.34825110517355906,1.6901353441014972,-0.3659686256552291,-1.0284349943270987,-1.25881418293804,6
1.0423269699632518,-0.4278304557920636,0.9757033858227945,0.15146146005567201,-0.666343461296622,-0.9914856073462475,-1.3176838671099411,-0.5541235427376568,-2.0349111687653316,-1.2991635255148088,0.32471212681956135,5
-0.02259218509706541,-0.5491094310253994,-0.26201235063183115,1.895632164186228,-0.03254993752386644,1.3946319466187984,1.5888409781506336,1.294089658188714,-0.6132193727826519,-1.0284349943270987,-1.25881418293804,7
0.43380173850021325,-0.0033540424753882836,0.21932154687830072,-0.75214504931317,-0.39078105965629345,-1.2755472209135148,0.9153779042487932,-1.2802073002444323,-0.675032059564509,-0.8253885959363162,1.3248340066664666,6
-0.326854800828585,-0.6703884062587352,1.1132273565399748,-0.8151873639202986,-0.5561185006404907,0.25838549234972896,0.879932479306591,-1.0095760815373815,-0.24234325209151766,-0.5546600647486056,0.6580860867685303,6
0.12953912276869436,-0.4278304557920636,1.3882752979743362,2.1688155274837846,-0.06010617768789932,0.3151978150631824,0.41914195505796337,1.056462246641022,-1.1077208670374976,0.595936192799163,-0.39759812251465426,6
-1.011445686224503,-0.7310278938754031,-0.9496322042177345,0.2145037746628007,-0.41833729982032636,-0.13930076664444535,0.08241041810704311,-0.21418432899585335,0.3139709289451823,-0.21624940076396787,-0.5087227730528602,5
-1.239642648023143,-1.1555043071920785,-0.3995363213490119,0.03588388327593644,-0.14277489817999794,1.1673826557649845,0.41914195505796337,-0.4353098369638109,1.5502246645822964,-0.21624940076396787,0.4080556168068032,6
1.4987208935605305,1.4519936603246408,-0.8121082335005538,-0.499975790884656,0.6839123067409878,-0.8778609619193405,-0.006203144248462214,1.096066815232304,0.0667201818177595,0.3928897944083801,-0.8420967330018291,5
0.28167043063445346,-0.4884699434087315,0.013035590802529966,-0.8572155736583843,-0.2254436186720964,-0.4233623802117127,-0.6973889306214037,-1.4452263360414468,-1.6022223612923432,-0.48697793195167804,1.2414905166792247,6
-0.09865783902994564,-0.6703884062587352,-0.12448837991465078,-0.5840322103608273,-0.6112309809685563,1.7923182056129727,0.5786463672978729,-1.1448916908908886,-1.1695335538193545,0.18984339601759795,0.6580860867685303,7
-1.011445686224503,-0.0033540424753882836,-0.12448837991465078,-0.3318629519323133,-0.5836747408045234,1.5082565920457054,0.34825110517355906,-1.4914316660645786,-0.7986574331282204,-1.2991635255148088,1.2414905166792247,6
-0.9353800322916235,-1.4587017452754178,-0.5370602920661927,-0.89924378339647,-0.41833729982032636,-0.8778609619193405,-0.8923387678035155,-0.6531349642158435,2.4156022795282737,0.5282540600022354,-0.17534881310389125,7
-0.326854800828585,-0.36719096817539565,0.2880835322368911,-0.7941732590512557,-0.4458935399843592,-0.30973773478480576,-0.502439093439292,-0.7521463856940669,0.0667201818177595,0.8666647239868736,-0.17534881310389125,6
0.5098673924330935,1.0275172470079659,-0.4682983067076023,-0.5209898957536988,0.5736873460848563,-0.5369870256386197,-1.2467930172255368,0.898043972275894,1.6738500381460077,2.8971287078947006,1.3248340066664666,6
0.5859330463659731,-0.5491094310253994,1.1819893418985652,0.7608705012579144,-0.3356685793282279,0.03113620149591506,1.2343867287286123,1.096066815232304,0.7466597364181708,-0.2839315335608955,-0.4253792830656183,6
-1.3917739558889022,-0.06399353009205623,-0.05572639455606041,-0.28983474219422756,-0.7214559416246878,-0.1961130893578988,-0.13026213154616967,-1.4419259553254853,0.49940898929074806,-0.6900243303424609,1.4081774966537084,7
-0.326854800828585,-0.06399353009205623,0.8381794151056137,0.3405884038770577,-0.17033113834403063,-0.08248844393099188,0.7027053545955804,0.27097163624734194,-0.4895939992189405,-0.7577064631393886,-0.8420967330018291,5
0.43380173850021325,-0.4884699434087315,-0.05572639455606041,-0.3738911616703989,-0.859237142444852,-0.4801747029251662,-0.27204383131497817,-1.3264126302676007,-1.4167843009467747,-0.4192957991547508,1.3248340066664666,7
0.28167043063445346,-0.12463301770872418,0.15055956151971073,2.7256893065134205,-0.06010617768789932,0.7696963967708101,1.447059278381825,2.020173415695453,0.004907495035905164,0.12216126322067032,-1.25881418293804,5
0.12953912276869436,-0.9129463567254068,0.700655444388433,0.2145037746628007,0.2981249444445279,0.4856347832035428,1.712899965448341,0.3699830577255286,0.49940898929074806,-1.3668456583117365,-0.7587532430145872,6
-0.326854800828585,-0.6097489186420674,-0.05572639455606041,2.715182254078899,-0.28055609900016215,0.5424471059169963,0.47231009247126654,1.7561429584202886,0.49940898929074806,-0.8253885959363162,-1.5088446528997668,5
0.35773608456733375,-1.1555043071920785,-0.19325036527324116,-0.8572155736583843,-0.7490121817887206,-1.1619225754866078,-0.9100614802746165,-0.48811592841886575,0.808472423200028,-0.9607528615301711,-0.34203579307837645,5
-0.6311174165601039,3.180219057399676,-1.981061984596589,-0.45794758114657025,0.40834990510065905,-0.1961130893578988,-1.0163977551012229,0.10595260045032749,2.4156022795282737,-0.2839315335608955,1.8248949465899191,6
-0.9353800322916235,-0.8523068691087389,-0.3995363213490119,1.9586744787933563,-0.308112339164195,1.2810073011918914,0.17102398046254844,1.2165307113640942,-1.4167843009467747,1.0697111223776556,-0.9254402229890709,6
0.28167043063445346,0.3604828832246191,-0.33077433599042155,-0.8782296785274271,-0.0876624178519322,-0.4233623802117127,1.376168428497421,-1.002975320105495,0.004907495035905164,-1.0284349943270987,0.9081165567302558,5
-0.9353800322916235,-0.36719096817539565,-0.19325036527324116,2.925323302769327,-0.14277489817999794,0.3151978150631824,1.0394368915465007,1.4624090747016534,-0.4895939992189405,-0.21624940076396787,-1.25881418293804,5
-0.326854800828585,-0.36719096817539565,0.8381794151056137,0.8239128158650432,-0.6938997014606549,0.25838549234972896,0.3836965301157612,-0.026062628187254723,-0.3659686256552291,-1.1637992599209541,-0.0920053231166494,6
-0.1747234929628252,-1.39806225765875,0.013035590802529966,-0.16375011297997058,0.022562542804199316,1.6218812374726121,0.5077555174134687,0.3039754434067375,2.0447261588371393,-0.6223421975455333,-0.9254402229890709,7
-0.25078914689570475,-0.36719096817539565,0.08179757616112034,-0.8782296785274271,-0.4734497801483921,-0.821048639205887,-0.3074892562571803,-1.4122225288820511,-0.9222828066919317,-0.9607528615301711,0.9914600467174977,6
-0.25078914689570475,0.17856442037461523,-0.26201235063183115,1.769547534971971,-0.6938997014606549,0.20157316963627547,0.3836965301157612,0.03994498613153639,-0.7368447463463633,-1.0961171271240264,0.9081165567302558,6
-0.7071830704929841,1.2700751974746376,0.9069414004642041,1.6014346960196282,-0.2529998588361293,0.144760846922822,1.181218591315309,0.898043972275894,-0.11871787852780624,-0.48697793195167804,-1.092127202963556,6
0.12953912276869436,-0.5491094310253994,0.2880835322368911,1.6434629057577137,0.2981249444445279,1.2810073011918914,1.110327741430905,0.9640515865947219,-1.293158927383066,-0.35161366635782315,-1.25881418293804,6
-0.25078914689570475,-0.5491094310253994,-0.5370602920661927,-0.3738911616703989,0.022562542804199316,-0.9914856073462475,-0.5378845183814942,-0.15807785682487357,-1.4167843009467747,-0.35161366635782315,-0.8420967330018291,4
-0.1747234929628252,-0.8523068691087389,0.21932154687830072,0.7188422915198289,-0.5285622604764578,0.03113620149591506,-0.218875693901675,-0.2636900397349467,-0.5514066860007976,-0.2839315335608955,0.4080556168068032,6
-0.8593143783587439,-0.36719096817539565,-0.5370602920661927,3.0619149844181055,0.49101862559275766,0.08794852420936854,1.0394368915465007,1.498713262576974,-0.18053056530966333,-0.6223421975455333,-1.0087837129763129,6
-0.7832487244258637,1.0881567346246337,-1.6372520578036376,-0.20577832271805613,0.40834990510065905,-1.1051102527731544,-1.4771882793498505,0.5878081849775613,2.1065388456189966,0.6636183255960907,0.9081165567302558,6
-0.7832487244258637,-0.8523068691087389,-0.3995363213490119,-0.89924378339647,-0.2529998588361293,0.6560717513439033,0.06468770563594205,-1.0227776044011176,1.6120373513641508,0.46057192720530776,0.4080556168068032,7
0.20560477670157393,-0.7310278938754031,0.013035590802529966,-0.626060420098913,-0.308112339164195,-0.08248844393099188,-0.27204383131497817,-1.0986863608677568,-0.8604701199100747,0.46057192720530776,0.6580860867685303,7
-1.011445686224503,-0.306551480558728,-1.087156174934915,0.5297153476984433,-0.3356685793282279,0.9969456876246241,1.447059278381825,0.14555716904160948,-0.05690519174595191,-1.1637992599209541,-0.9254402229890709,5
-0.25078914689570475,-0.24591199294206006,-0.7433462481419636,2.1688155274837846,-0.004993697359833561,1.0537580103380775,0.7735962044799847,1.1851770945626794,-0.675032059564509,-0.35161366635782315,-1.25881418293804,5
-0.7071830704929841,-0.12463301770872418,-1.0183941895763247,2.5996046772991632,0.10523126329629776,1.1673826557649845,1.3230002910841177,1.4789109782813512,-0.5514066860007976,-0.35161366635782315,-1.4255011629125236,6
-0.5550517626272243,-1.0948648195754105,0.08179757616112034,-0.9202578882655128,-0.8041246621167863,-0.4233623802117127,-0.7151116430925049,-1.2802073002444323,0.49940898929074806,-0.9607528615301711,0.7414295767557721,7
1.2705239317618917,1.6339121231746445,1.1819893418985652,-0.7101168395750844,5.892041697743197,-0.4233623802117127,-0.09481670660396754,0.832036357957103,-0.6132193727826519,3.3032215046762663,-1.0087837129763129,5
-0.6311174165601039,-0.36719096817539565,0.8381794151056137,0.36160250874610045,-0.2254436186720964,1.0537580103380775,1.128050453902006,0.19836326049666436,-0.42778131243708617,-0.35161366635782315,-1.092127202963556,5
0.05347346883581414,-0.12463301770872418,0.21932154687830072,-0.8362014687893414,-0.17033113834403063,-1.2755472209135148,0.8444870543643889,-0.7389448628302939,0.12853286859961657,-0.7577064631393886,0.15802514684507618,5
-0.5550517626272243,-0.5491094310253994,0.9069414004642041,0.5087012428294003,-0.2254436186720964,1.224194978478438,1.2875548661419156,0.3567815348617557,-0.11871787852780624,-0.01320300237318495,-1.1754706929507979,5
-0.47898610869434477,-0.6703884062587352,0.35684551759548144,0.6557999769127003,-0.5561185006404907,0.8833210421977171,0.6672599296533782,0.3567815348617557,-0.11871787852780624,-0.35161366635782315,-0.9254402229890709,6
-0.326854800828585,-0.8523068691087389,1.8696091954844682,-0.9412719931345556,2.5026241575671557,0.4288224604900894,0.2950829677602559,-0.5541235427376568,-1.0459081802556431,-1.0284349943270987,-1.1754706929507979,6
0.05347346883581414,-0.5491094310253994,0.2880835322368911,1.6224488008886708,-0.17033113834403063,0.25838549234972896,1.5002274157951283,1.294089658188714,-1.1077208670374976,-0.48697793195167804,-1.3421576729252818,7
-0.326854800828585,0.6636803213079584,-0.26201235063183115,4.343775381429719,-0.6938997014606549,-0.1961130893578988,0.11785584304924523,2.7297552696225673,-0.9840954934737861,-0.7577064631393886,0.07468165685783432,6
-0.40292045476146454,-0.36719096817539565,0.700655444388433,-0.39490526653944175,-0.5836747408045234,0.7128840740573568,-0.18343026895947287,-1.4749297624848807,-0.24234325209151766,-1.0284349943270987,1.4081774966537084,6
-1.4678396098217823,0.11792493275794727,-0.33077433599042155,0.19348966979375776,-0.7765684219527534,0.5424471059169963,0.2950829677602559,-0.9303669443548175,0.9320977967637394,-0.8930707287332434,0.9081165567302558,6
0.28167043063445346,-0.18527250532539213,1.3882752979743362,1.6434629057577137,-0.39078105965629345,1.7355058828995191,0.5786463672978729,1.2247816631539614,-1.4785969877286318,-0.4192957991547508,-1.1754706929507979,6
1.2705239317618917,-1.337422770042082,0.9069414004642041,-0.75214504931317,0.5185748657567906,-1.1619225754866078,-1.6721381165319622,0.27757239767919173,1.1793485438911622,1.543486051956149,1.1581470266919829,7
-0.7832487244258637,-0.7310278938754031,-0.26201235063183115,-0.6680886298369987,-0.4458935399843592,-0.36655005749825925,0.17102398046254844,-0.9831730358098357,-0.18053056530966333,-0.35161366635782315,-0.008661833129407543,6
-0.02259218509706541,-0.4278304557920636,-0.26201235063183115,2.0637450031385707,-0.28055609900016215,-1.3891718663404218,-1.3176838671099411,0.6505154185804274,-0.3041559388733747,-0.9607528615301711,0.32471212681956135,6
1.5747865474934113,1.6339121231746445,-0.3995363213490119,-0.4159193714084846,0.9319184682172833,-0.30973773478480576,-0.502439093439292,1.6736334405217996,0.12853286859961657,0.595936192799163,-0.6754097530273453,5
-0.326854800828585,-0.7310278938754031,0.6318934590298426,0.2775460892699292,-0.6112309809685563,0.4856347832035428,0.011519568222638851,-0.7356444821143324,-0.24234325209151766,-0.48697793195167804,0.824773066743014,6
-0.7832487244258637,-0.4884699434087315,-0.8808702188591442,-0.4159193714084846,-0.1978873785080635,0.9401333649111706,1.0039914666042984,-0.7521463856940669,-0.4895939992189405,-0.6900243303424609,-0.0920053231166494,6
0.9662613160303722,-0.9129463567254068,1.6633232394086979,2.5050412053884705,-0.03254993752386644,0.9401333649111706,0.9508233291909953,1.911260852069455,-0.9222828066919317,0.9343468567838012,-1.0087837129763129,6
-0.9353800322916235,-0.7310278938754031,0.08179757616112034,1.4333218570672852,-0.6387872211325892,-0.30973773478480576,-0.3252119687282814,-0.3693022226450198,-0.3041559388733747,-0.7577064631393886,0.6580860867685303,7
-0.7832487244258637,-0.5187896872170655,-0.5370602920661927,-0.7731591541822128,-0.4734497801483921,6.138460893192163,2.776262713714405,-0.05246567391480048,1.9211007852734279,-0.01320300237318495,-0.7587532430145872,4
0.28167043063445346,0.23920390799128316,-0.26201235063183115,-0.24780653245614184,-0.7490121817887206,-1.3323595436269682,-0.05937128166176541,-1.3462149145632234,-1.3549716141649204,-0.8253885959363162,1.7415514566026773,6
-1.239642648023143,-0.9432661005337408,-0.8808702188591442,0.36160250874610045,-0.2254436186720964,0.3151978150631824,-0.09481670660396754,-0.09867100393793227,0.2521582421633252,-0.8253885959363162,-0.8420967330018291,6
-0.9353800322916235,0.23920390799128316,-0.3995363213490119,0.13044735518662925,-0.6112309809685563,0.6560717513439033,0.33052839270245804,-1.14819207160685,0.9939104835455937,-1.0284349943270987,1.4915209866409518,7
-0.25078914689570475,-1.2767832824254142,-0.26201235063183115,1.6644770106267568,-0.17033113834403063,0.9401333649111706,0.2950829677602559,0.6175116114210318,0.7466597364181708,-0.7577064631393886,-0.34203579307837645,6
-0.1747234929628252,-0.4278304557920636,1.1132273565399748,0.15146146005567201,-0.39078105965629345,1.6786935601860657,1.2166640162575113,0.32377772770236013,-0.11871787852780624,-0.21624940076396787,-0.9254402229890709,6
1.1944582778290123,-0.6703884062587352,2.9010389758633233,-0.45794758114657025,-0.39078105965629345,-0.8778609619193405,0.1887466929336495,-0.42210831410007466,-1.231346240601209,-0.14856726796704023,0.5747425967812869,6
0.20560477670157393,-0.4884699434087315,-0.05572639455606041,-0.7941732590512557,-0.666343461296622,0.3151978150631824,-0.1125394190750686,-1.3990210060182784,-1.540409674510486,-0.6900243303424609,1.1581470266919829,6
-1.239642648023143,-0.36719096817539565,-0.33077433599042155,-0.31084884706327043,-0.36322481949226076,1.224194978478438,0.7558734920088835,-0.8775608528997626,0.808472423200028,-0.6223421975455333,0.15802514684507618,7
0.28167043063445346,-0.24591199294206006,-0.33077433599042155,1.0970961791626,-0.4734497801483921,0.03113620149591506,0.06468770563594205,1.1455725259713974,0.3139709289451823,-1.5698920567025194,-1.0087837129763129,6
-0.7071830704929841,-1.337422770042082,0.2880835322368911,-0.6891027347060416,-0.3356685793282279,0.9401333649111706,0.5432009423556708,-1.082184457288059,0.3139709289451823,1.408121786362294,0.7414295767557721,7
1.4987208935605305,2.513184693616329,-0.9496322042177345,-0.6680886298369987,2.5301803977311885,-1.1619225754866078,-0.218875693901675,0.7330249364789163,-2.1585365423290432,5.604414019771804,-0.2586923030911346,6
-0.09865783902994564,0.5424013460746225,0.700655444388433,0.02537683084141506,0.40834990510065905,-0.13930076664444535,0.22419211787585164,0.8650401651164985,1.2411612306730164,1.205075387971511,-0.008661833129407543,5
0.28167043063445346,0.11792493275794727,1.1819893418985652,1.2441949132459,-0.28055609900016215,3.2126262734493096,1.8724043776882506,1.2280820438698863,-1.293158927383066,-0.6900243303424609,-1.092127202963556,5
-0.47898610869434477,0.11792493275794727,1.0444653711813845,-0.8362014687893414,2.44751167723909,-0.2529254120713523,0.15330126799144736,-0.6399334413521073,-0.7986574331282204,0.18984339601759795,-0.34203579307837645,6
-0.09865783902994564,2.391905718382993,-1.087156174934915,-0.7311309444441272,1.207480869857612,-0.8778609619193405,-0.6796662181503027,0.6340135150007297,0.3139709289451823,0.7313004583930183,-1.0087837129763129,5
-0.47898610869434477,2.1796675117246553,-1.6372520578036376,-0.5840322103608273,1.372818310841809,-0.934673284632794,-1.5658018417053559,0.6505154185804274,1.364786604236728,0.3252076616114525,-0.2586923030911346,5
-0.8593143783587439,0.23920390799128316,1.0444653711813845,-0.8362014687893414,-0.14277489817999794,1.6218812374726121,1.677454540506139,-0.5244201162941863,0.12853286859961657,-0.21624940076396787,-0.7587532430145872,5
0.43380173850021325,1.2094357098579696,-0.3995363213490119,-0.7101168395750844,0.8768059878892176,-0.4233623802117127,-1.1936248798122335,1.1290706223916995,1.1793485438911622,1.408121786362294,-1.092127202963556,6
-0.02259218509706541,-0.8523068691087389,2.007133166201649,2.273886051828999,-0.36322481949226076,-0.934673284632794,-0.218875693901675,1.3270934653481097,-0.9840954934737861,-1.1637992599209541,-1.092127202963556,6
-1.4678396098217823,0.3604828832246191,-0.4682983067076023,-0.31084884706327043,-0.6938997014606549,0.8265087194842636,0.25963754281805373,-1.3066103459719416,0.5612216760726051,0.3252076616114525,1.0331317917111194,7
0.05347346883581414,-0.306551480558728,-0.12448837991465078,1.6014346960196282,-0.36322481949226076,0.8833210421977171,2.173690489696969,1.294089658188714,-0.9840954934737861,-0.8253885959363162,-1.5088446528997668,6
1.9551148171578105,1.9371095612579843,0.4943694883126622,-0.45794758114657025,0.7390247870690536,-0.5369870256386197,-0.9986750426301219,1.3931010796669008,0.9320977967637394,1.205075387971511,0.824773066743014,7
0.20560477670157393,-0.12463301770872418,1.1819893418985652,-0.7731591541822128,-0.6938997014606549,0.7696963967708101,-0.1125394190750686,-1.3462149145632234,-0.9222828066919317,-0.48697793195167804,1.6582079666154355,6
-1.011445686224503,0.3604828832246191,0.013035590802529966,0.13044735518662925,-0.6112309809685563,1.110570333051531,0.20646940540475056,-0.8841616143316491,1.7974754117097165,0.3252076616114525,1.6582079666154355,7
-1.239642648023143,-0.9735858443420747,-0.33077433599042155,-0.7731591541822128,-0.7214559416246878,0.03113620149591506,-0.218875693901675,-1.9006788748411347,0.808472423200028,-1.0961171271240264,1.9915819265644044,6
-1.239642648023143,-0.12463301770872418,0.08179757616112034,0.4246448233532291,-0.5285622604764578,-0.30973773478480576,-0.3606573936704835,-0.65973572564773,0.1903455553814709,-0.2839315335608955,0.4913991067940451,6
0.05347346883581414,1.0275172470079659,-0.19325036527324116,1.2441949132459,-0.6112309809685563,1.7355058828995191,1.925572515101554,0.7099222714673321,-0.4895939992189405,0.18984339601759795,-0.8420967330018291,6
-0.25078914689570475,0.6030408336912905,0.700655444388433,0.6557999769127003,-0.2254436186720964,-1.1619225754866078,0.5609236548267719,0.898043972275894,0.6230343628544595,-0.48697793195167804,-0.8420967330018291,6
-1.1635769940902627,-0.7310278938754031,-0.6745842627833732,2.3684495237396916,-0.3356685793282279,0.4856347832035428,-0.09481670660396754,1.2775877546090162,0.12853286859961657,-0.35161366635782315,-1.25881418293804,6
-0.6311174165601039,-1.2161437948087461,-0.26201235063183115,0.5297153476984433,0.022562542804199316,-0.5369870256386197,-0.5910526557947974,-0.1415759532451758,0.2521582421633252,-1.1637992599209541,-0.4253792830656183,6
-0.25078914689570475,-0.36719096817539565,0.6318934590298426,-0.8362014687893414,-1.1072433039211478,-1.3891718663404218,-1.0695658925145262,-1.9534849662961897,-0.3659686256552291,-0.8930707287332434,2.408299376500615,5
0.05347346883581414,-1.0342253319587424,-0.5370602920661927,0.5717435574365288,1.7861619133023017,0.08794852420936854,0.8267643418932878,0.1323556461778366,-0.3041559388733747,-1.0284349943270987,-0.0920053231166494,8
-0.02259218509706541,-0.8523068691087389,-0.6745842627833732,-0.7941732590512557,-0.3356685793282279,-0.7642363164924335,-0.25432111884387715,0.010241559688065732,0.9320977967637394,-0.01320300237318495,-0.4253792830656183,5
-0.02259218509706541,1.1487962222413017,-1.293442131010686,-0.7101168395750844,0.050118782968232196,-0.70742399377898,-1.6544154040608612,0.3468803927139444,-0.05690519174595191,1.0020289895807288,-0.5087227730528602,6
-0.25078914689570475,0.11792493275794727,-0.4682983067076023,-0.626060420098913,1.1523683895295465,-1.4459841890538752,-1.7607516788874675,0.5680059006819019,1.1793485438911622,0.46057192720530776,-0.34203579307837645,6
-0.25078914689570475,-0.0033540424753882836,2.9010389758633233,1.223180808376857,0.3532374247725937,0.7696963967708101,0.614091792240075,0.7000211293195208,-1.3549716141649204,1.8818967159407873,-1.092127202963556,5
-0.09865783902994564,-0.306551480558728,-0.26201235063183115,0.8239128158650432,-0.2254436186720964,1.110570333051531,0.45458738000016546,0.07294879329093194,-0.5514066860007976,-0.2839315335608955,-0.17534881310389125,6
-0.6311174165601039,-1.0342253319587424,0.013035590802529966,-0.626060420098913,-0.2254436186720964,0.5992594286304498,1.5002274157951283,-0.2900930854624558,1.7356627249278622,-0.21624940076396787,-0.6754097530273453,6
-0.40292045476146454,0.4211223708412867,0.15055956151971073,0.802898710996,-0.1978873785080635,-0.08248844393099188,0.614091792240075,0.7000211293195208,0.004907495035905164,-0.14856726796704023,-1.1754706929507979,5
1.650852201426291,0.9668777593912978,0.15055956151971073,-0.3738911616703989,0.7114685469050207,-1.4459841890538752,-1.7961971038296698,1.3270934653481097,0.43759630250889375,-0.08088513517011259,0.15802514684507618,6
0.7380643542317322,1.8158305860246484,-0.33077433599042155,-0.7101168395750844,1.0696996690374478,-1.4459841890538752,-0.6796662181503027,0.9211466372874784,-0.5514066860007976,0.595936192799163,-1.1754706929507979,6
2.03118047109069,1.5126331479413087,-1.706014043162228,-0.4159193714084846,1.2625933501856774,0.08794852420936854,-0.786002492976909,1.8056486691594185,0.5612216760726051,1.205075387971511,-0.592066263040102,5
-0.1747234929628252,1.3307146850913054,-1.293442131010686,-0.7941732590512557,0.5736873460848563,-0.30973773478480576,-1.2999611546388399,0.5317017128065814,0.7466597364181708,0.3928897944083801,-1.092127202963556,5
-0.1747234929628252,-0.5491094310253994,1.6633232394086979,-0.7101168395750844,-0.5836747408045234,-0.5937993483520732,-0.3606573936704835,-0.9501692286504402,0.0667201818177595,-0.01320300237318495,0.4080556168068032,6
-0.326854800828585,-1.0342253319587424,0.21932154687830072,-0.75214504931317,-0.4458935399843592,-0.08248844393099188,-0.5556072308525952,-1.6729526054412909,-1.9112857952016202,0.25752552881452484,1.2414905166792247,7
-0.02259218509706541,-0.6703884062587352,-0.4682983067076023,2.820252778424113,0.7941372673971193,-0.6506116710655266,-0.07709399413286647,1.9013597099216435,-0.7368447463463633,-0.14856726796704023,-1.5088446528997668,5
0.9662613160303722,-1.1555043071920785,1.1819893418985652,-0.8151873639202986,-0.6938997014606549,-0.7642363164924335,0.11785584304924523,-0.48811592841886575,-1.1695335538193545,-0.8930707287332434,-0.17534881310389125,6
0.5859330463659731,1.6945516107913126,0.08179757616112034,-0.5630181054917844,0.8768059878892176,-0.821048639205887,-1.3885747169943452,0.832036357957103,0.5612216760726051,0.3252076616114525,0.15802514684507618,6
1.9551148171578105,0.11792493275794727,0.9069414004642041,-0.7941732590512557,-0.39078105965629345,-1.1051102527731544,0.15330126799144736,-0.09207024250608248,-1.7876604216379088,-0.48697793195167804,0.24136863683231952,5
1.4987208935605305,-0.36719096817539565,1.1819893418985652,1.3492654375911142,-0.39078105965629345,-0.08248844393099188,0.3836965301157612,1.096066815232304,-0.7368447463463633,-1.2991635255148088,-0.34203579307837645,4
-0.1747234929628252,-0.791667381492071,-0.26201235063183115,0.4456589282222719,0.38079366493662653,0.8265087194842636,1.2343867287286123,0.6340135150007297,0.7466597364181708,0.12216126322067032,-0.9254402229890709,5
-1.4678396098217823,0.784959296541294,-1.4309661017278668,-0.6680886298369987,-0.2254436186720964,-0.821048639205887,-0.4669936684970899,-0.9435684672185537,1.982913472055285,2.35567164551928,2.5472051959241346,7
-0.326854800828585,-0.9735858443420747,0.9757033858227945,-0.8362014687893414,0.21545622395242928,0.3720101377766359,0.7913189169510857,-0.7521463856940669,0.9320977967637394,-0.5546600647486056,0.4913991067940451,5
0.35773608456733375,-1.0948648195754105,1.1819893418985652,-0.7101168395750844,-0.004993697359833561,-0.5937993483520732,0.15330126799144736,0.03994498613153639,0.6230343628544595,-0.2839315335608955,0.15802514684507618,6
